id,device,timestamp,accuracy,azimuth,pitch,roll,timestamp
22468184-0cc6-427a-a096-bf4aa1753c64-153,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.992163,3,74.9375,74.484375,4.765625,1380766229.992163
22468184-0cc6-427a-a096-bf4aa1753c64-154,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.022204,3,75.09375,74.265625,5.546875,1380766230.022204
22468184-0cc6-427a-a096-bf4aa1753c64-155,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.052168,3,75.25,74.578125,6.046875,1380766230.052168
22468184-0cc6-427a-a096-bf4aa1753c64-156,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.112147,3,75.28125,74.59375,4.109375,1380766230.112147
22468184-0cc6-427a-a096-bf4aa1753c64-157,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.142125,3,75.28125,74.421875,3.359375,1380766230.142125
22468184-0cc6-427a-a096-bf4aa1753c64-158,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.172173,3,75.328125,73.5,3.671875,1380766230.172173
22468184-0cc6-427a-a096-bf4aa1753c64-159,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.202158,3,75.34375,73.0625,3.109375,1380766230.202158
22468184-0cc6-427a-a096-bf4aa1753c64-160,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.232159,3,75.328125,74.375,3.296875,1380766230.232159
22468184-0cc6-427a-a096-bf4aa1753c64-161,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.262177,3,75.3125,74.46875,3.6875,1380766230.262177
22468184-0cc6-427a-a096-bf4aa1753c64-162,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.292321,3,75.359375,73.78125,4.703125,1380766230.292321
22468184-0cc6-427a-a096-bf4aa1753c64-163,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.322159,3,75.453125,73.90625,5.40625,1380766230.322159
22468184-0cc6-427a-a096-bf4aa1753c64-164,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.352169,3,75.546875,73.703125,5.46875,1380766230.352169
22468184-0cc6-427a-a096-bf4aa1753c64-165,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.382178,3,75.65625,73.578125,6.21875,1380766230.382178
22468184-0cc6-427a-a096-bf4aa1753c64-166,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.41218,3,75.75,73.4375,5.9375,1380766230.41218
22468184-0cc6-427a-a096-bf4aa1753c64-167,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.442465,3,75.8125,73.296875,5.34375,1380766230.442465
22468184-0cc6-427a-a096-bf4aa1753c64-168,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.472472,3,75.84375,73.5,4.90625,1380766230.472472
22468184-0cc6-427a-a096-bf4aa1753c64-169,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.5025,3,75.890625,73.125,4.9375,1380766230.5025
22468184-0cc6-427a-a096-bf4aa1753c64-170,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.532481,3,75.890625,73.4375,3.890625,1380766230.532481
22468184-0cc6-427a-a096-bf4aa1753c64-171,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.562421,3,75.890625,73.953125,4.109375,1380766230.562421
22468184-0cc6-427a-a096-bf4aa1753c64-172,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.592522,3,75.875,74.390625,4.109375,1380766230.592522
22468184-0cc6-427a-a096-bf4aa1753c64-173,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.625856,3,75.890625,74.015625,4.375,1380766230.625856
22468184-0cc6-427a-a096-bf4aa1753c64-174,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.652157,3,75.875,74.140625,3.921875,1380766230.652157
22468184-0cc6-427a-a096-bf4aa1753c64-175,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.682182,3,75.875,74.171875,4.109375,1380766230.682182
22468184-0cc6-427a-a096-bf4aa1753c64-176,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.71214,3,75.859375,74.03125,4.09375,1380766230.71214
22468184-0cc6-427a-a096-bf4aa1753c64-177,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.742164,3,75.8125,74.453125,3.890625,1380766230.742164
22468184-0cc6-427a-a096-bf4aa1753c64-178,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.772229,3,75.828125,73.328125,4.53125,1380766230.772229
22468184-0cc6-427a-a096-bf4aa1753c64-179,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.802237,3,75.796875,73.765625,4.171875,1380766230.802237
22468184-0cc6-427a-a096-bf4aa1753c64-180,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.832178,3,75.765625,73.953125,3.890625,1380766230.832178
22468184-0cc6-427a-a096-bf4aa1753c64-181,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.862153,3,75.765625,73.21875,4.09375,1380766230.862153
22468184-0cc6-427a-a096-bf4aa1753c64-182,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.892203,3,75.75,74.140625,4.109375,1380766230.892203
22468184-0cc6-427a-a096-bf4aa1753c64-183,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.922169,3,75.734375,73.828125,4.140625,1380766230.922169
22468184-0cc6-427a-a096-bf4aa1753c64-184,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.95217,3,75.640625,74.78125,3.109375,1380766230.95217
22468184-0cc6-427a-a096-bf4aa1753c64-186,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766230.982166,3,75.5625,74.5625,3.296875,1380766230.982166
22468184-0cc6-427a-a096-bf4aa1753c64-187,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.012153,3,75.5,74.28125,3.671875,1380766231.012153
22468184-0cc6-427a-a096-bf4aa1753c64-188,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.042158,3,75.421875,74.734375,3.328125,1380766231.042158
22468184-0cc6-427a-a096-bf4aa1753c64-189,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.072184,3,75.34375,74.625,3.109375,1380766231.072184
22468184-0cc6-427a-a096-bf4aa1753c64-190,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.103192,3,75.265625,74.859375,3.296875,1380766231.103192
22468184-0cc6-427a-a096-bf4aa1753c64-191,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.13214,3,75.21875,74.265625,3.390625,1380766231.13214
22468184-0cc6-427a-a096-bf4aa1753c64-192,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.162142,3,75.15625,74.25,3.078125,1380766231.162142
22468184-0cc6-427a-a096-bf4aa1753c64-193,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.195938,3,75.140625,74.390625,3.6875,1380766231.195938
22468184-0cc6-427a-a096-bf4aa1753c64-194,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.222177,3,75.125,74.484375,3.28125,1380766231.222177
22468184-0cc6-427a-a096-bf4aa1753c64-195,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.263877,3,75.109375,73.625,3.046875,1380766231.263877
22468184-0cc6-427a-a096-bf4aa1753c64-196,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.292622,3,75.140625,73.890625,3.890625,1380766231.292622
22468184-0cc6-427a-a096-bf4aa1753c64-197,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.323944,3,75.125,75.046875,3.6875,1380766231.323944
22468184-0cc6-427a-a096-bf4aa1753c64-198,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.352169,3,75.109375,75.40625,4.109375,1380766231.352169
22468184-0cc6-427a-a096-bf4aa1753c64-199,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.382172,3,75.09375,75.40625,4.109375,1380766231.382172
22468184-0cc6-427a-a096-bf4aa1753c64-200,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.41225,3,75.125,75.328125,4.765625,1380766231.41225
22468184-0cc6-427a-a096-bf4aa1753c64-201,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.44219,3,75.140625,75.703125,4.53125,1380766231.44219
22468184-0cc6-427a-a096-bf4aa1753c64-202,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.47218,3,75.125,74.578125,3.609375,1380766231.47218
22468184-0cc6-427a-a096-bf4aa1753c64-203,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.502506,3,75.09375,74.25,3.078125,1380766231.502506
22468184-0cc6-427a-a096-bf4aa1753c64-204,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.532196,3,75.09375,73.625,3.4375,1380766231.532196
22468184-0cc6-427a-a096-bf4aa1753c64-205,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.562172,3,75.078125,74.109375,3.390625,1380766231.562172
22468184-0cc6-427a-a096-bf4aa1753c64-206,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.59214,3,75.171875,72.9375,4.796875,1380766231.59214
22468184-0cc6-427a-a096-bf4aa1753c64-207,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.622174,3,75.296875,72.0625,5.296875,1380766231.622174
22468184-0cc6-427a-a096-bf4aa1753c64-208,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.652178,3,75.484375,72.78125,7.40625,1380766231.652178
22468184-0cc6-427a-a096-bf4aa1753c64-209,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.682208,3,75.8125,69.453125,9.265625,1380766231.682208
